algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound
LSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,200,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.109350064192079,1.3351502418518066,0.42069554328918457,0.9144546985626221,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.886642373998489,0.3946261405944824,0.08168435096740723,0.3129417896270752,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.181793540028374,0.5079214572906494,0.07477736473083496,0.43314409255981445,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.981951067815739,0.49645280838012695,0.0972743034362793,0.39917850494384766,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.9195878237677615,0.6713657379150391,0.09205746650695801,0.579308271408081,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.973280969431433,0.4698348045349121,0.06761646270751953,0.4022183418273926,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.994009810072886,0.33770275115966797,0.08805012702941895,0.24965262413024902,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.8821227551301405,0.5581653118133545,0.08367443084716797,0.4744908809661865,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.025438154534465,1.444746732711792,0.0944070816040039,1.350339651107788,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.0258628064374875,1.4239203929901123,0.10989046096801758,1.3140299320220947,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.083078802142493,0.464630126953125,0.06791472434997559,0.3967154026031494,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.998718557879382,0.6485161781311035,0.07967162132263184,0.5688445568084717,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.964412468699785,0.6975746154785156,0.08343148231506348,0.6141431331634521,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.070296934551847,1.1634435653686523,0.1912703514099121,0.9721732139587402,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.057260332335421,0.5450499057769775,0.04595375061035156,0.499096155166626,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.0367119740760735,0.9579415321350098,0.11873030662536621,0.8392112255096436,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.014201293497167,0.6101729869842529,0.04055452346801758,0.5696184635162354,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.035567738478003,0.6297802925109863,0.060274600982666016,0.5695056915283203,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.983741327056238,0.5450897216796875,0.09464550018310547,0.45044422149658203,,,,,,central,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,25,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.15002076094976,0.32126951217651367,0.07546234130859375,0.24580717086791992,,,,,,central,
